<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20110919;170000;151355.00000;151485.00000;151140.00000;151260.00000;8097
20110919;170500;151260.00000;151270.00000;150500.00000;150620.00000;23821
20110919;171000;150620.00000;150695.00000;150415.00000;150550.00000;14240
20110919;171500;150545.00000;150930.00000;150355.00000;150400.00000;14142
20110919;172000;150405.00000;150405.00000;149925.00000;150020.00000;20736
20110919;172500;150010.00000;150265.00000;149955.00000;150170.00000;13698
20110919;173000;150175.00000;150455.00000;149780.00000;150260.00000;25271
20110919;173500;150255.00000;150455.00000;149850.00000;149965.00000;18024
20110919;174000;149965.00000;150250.00000;149700.00000;149975.00000;22048
20110919;174500;149970.00000;149985.00000;149575.00000;149745.00000;17100
20110919;175000;149735.00000;149895.00000;149525.00000;149770.00000;15975
20110919;175500;149770.00000;149850.00000;149500.00000;149520.00000;12457
20110919;180000;149515.00000;150075.00000;149100.00000;149885.00000;32223
20110919;180500;149900.00000;150165.00000;149885.00000;149990.00000;13332
20110919;181000;149975.00000;150050.00000;149710.00000;149955.00000;11517
20110919;181500;149960.00000;149980.00000;148900.00000;149155.00000;28792
20110919;182000;149155.00000;149175.00000;148650.00000;148685.00000;25112
20110919;182500;148685.00000;148945.00000;148565.00000;148585.00000;19986
20110919;183000;148590.00000;148945.00000;148575.00000;148655.00000;13034
20110919;183500;148640.00000;148925.00000;148640.00000;148790.00000;16635
20110919;184000;148775.00000;148950.00000;148095.00000;148195.00000;26747
20110919;190000;148195.00000;148665.00000;148000.00000;148575.00000;6370
20110919;190500;148575.00000;148755.00000;148380.00000;148730.00000;5802
20110919;191000;148730.00000;148750.00000;148470.00000;148650.00000;6448
20110919;191500;148650.00000;148920.00000;148625.00000;148875.00000;5625
20110919;192000;148860.00000;149020.00000;148830.00000;148975.00000;6673
20110919;192500;148970.00000;149005.00000;148580.00000;148620.00000;4592
20110919;193000;148615.00000;148715.00000;148515.00000;148635.00000;4261
20110919;193500;148635.00000;148850.00000;148550.00000;148825.00000;5010
20110919;194000;148835.00000;149100.00000;148750.00000;148950.00000;4899
20110919;194500;148955.00000;149180.00000;148910.00000;149070.00000;4148
20110919;195000;149085.00000;149100.00000;148785.00000;148810.00000;4453
20110919;195500;148810.00000;148870.00000;148660.00000;148800.00000;3437
20110919;200000;148795.00000;149035.00000;148720.00000;148970.00000;2717
20110919;200500;148990.00000;149065.00000;148810.00000;148875.00000;3854
20110919;201000;148875.00000;148890.00000;148565.00000;148720.00000;3882
20110919;201500;148710.00000;148740.00000;148315.00000;148370.00000;4744
20110919;202000;148370.00000;148495.00000;148270.00000;148400.00000;3408
20110919;202500;148415.00000;148575.00000;148365.00000;148520.00000;2172
20110919;203000;148520.00000;148550.00000;148385.00000;148455.00000;1731
20110919;203500;148450.00000;148465.00000;148215.00000;148410.00000;2520
20110919;204000;148415.00000;148650.00000;148410.00000;148640.00000;2475
20110919;204500;148645.00000;148795.00000;148225.00000;148230.00000;5809
20110919;205000;148245.00000;148510.00000;148095.00000;148325.00000;4977
20110919;205500;148325.00000;148520.00000;148155.00000;148450.00000;2869
20110919;210000;148445.00000;148465.00000;148085.00000;148210.00000;4198
20110919;210500;148230.00000;148480.00000;148175.00000;148430.00000;3146
20110919;211000;148435.00000;148435.00000;148165.00000;148255.00000;2100
20110919;211500;148250.00000;148250.00000;147865.00000;148150.00000;6923
20110919;212000;148180.00000;148425.00000;148075.00000;148420.00000;4085
20110919;212500;148425.00000;148575.00000;148235.00000;148555.00000;3505
20110919;213000;148535.00000;148640.00000;148380.00000;148415.00000;2957
20110919;213500;148415.00000;148630.00000;148400.00000;148525.00000;2144
20110919;214000;148520.00000;148720.00000;148490.00000;148620.00000;2294
20110919;214500;148635.00000;148690.00000;148530.00000;148590.00000;1754
20110919;215000;148575.00000;148625.00000;148315.00000;148450.00000;2606
20110919;215500;148470.00000;148650.00000;148455.00000;148580.00000;2852
20110919;220000;148560.00000;148630.00000;148130.00000;148200.00000;5024
20110919;220500;148215.00000;148740.00000;148165.00000;148615.00000;5118
20110919;221000;148610.00000;149100.00000;148600.00000;149015.00000;7554
20110919;221500;148995.00000;149150.00000;148860.00000;148900.00000;5195
20110919;222000;148905.00000;149070.00000;148720.00000;148745.00000;4124
20110919;222500;148750.00000;148815.00000;148615.00000;148690.00000;4340
20110919;223000;148680.00000;148875.00000;148670.00000;148730.00000;2964
20110919;223500;148715.00000;149030.00000;148665.00000;149000.00000;3949
20110919;224000;149000.00000;149140.00000;148860.00000;148860.00000;5609
20110919;224500;148860.00000;149135.00000;148785.00000;149115.00000;4384
20110919;225000;149120.00000;149375.00000;149075.00000;149115.00000;9399
20110919;225500;149105.00000;149135.00000;148820.00000;148945.00000;4743
20110919;230000;148935.00000;149175.00000;148840.00000;148935.00000;5620
20110919;230500;148950.00000;149000.00000;148745.00000;148825.00000;3680
20110919;231000;148830.00000;149420.00000;148780.00000;149335.00000;8968
20110919;231500;149335.00000;149720.00000;149115.00000;149505.00000;9510
20110919;232000;149525.00000;149760.00000;149485.00000;149585.00000;6768
20110919;232500;149575.00000;149765.00000;149415.00000;149750.00000;6549
20110919;233000;149750.00000;150100.00000;149720.00000;149955.00000;8841
20110919;233500;149955.00000;150210.00000;149835.00000;150075.00000;5642
20110919;234000;150085.00000;150135.00000;149925.00000;150100.00000;4194
20110919;234500;150090.00000;150300.00000;149875.00000;149900.00000;6700
20110920;100000;149840.00000;149840.00000;148400.00000;148980.00000;18182
20110920;100500;148985.00000;149190.00000;148850.00000;149000.00000;17717
20110920;101000;149000.00000;149140.00000;148850.00000;148870.00000;8046
20110920;101500;148870.00000;148995.00000;148655.00000;148855.00000;8037
20110920;102000;148855.00000;149450.00000;148805.00000;149420.00000;9514
20110920;102500;149420.00000;149420.00000;149160.00000;149225.00000;8703
20110920;103000;149245.00000;149650.00000;149200.00000;149510.00000;9350
20110920;103500;149505.00000;149525.00000;149350.00000;149355.00000;4339
20110920;104000;149370.00000;149380.00000;148935.00000;149030.00000;10270
20110920;104500;149025.00000;149230.00000;148765.00000;149215.00000;7761
20110920;105000;149215.00000;149590.00000;149195.00000;149530.00000;9029
20110920;105500;149530.00000;149580.00000;149110.00000;149255.00000;8184
20110920;110000;149245.00000;149750.00000;149020.00000;149730.00000;16622
20110920;110500;149730.00000;150030.00000;149595.00000;150020.00000;16780
20110920;111000;150020.00000;150170.00000;149755.00000;149830.00000;12717
20110920;111500;149825.00000;150450.00000;149755.00000;150260.00000;13546
20110920;112000;150260.00000;150685.00000;150240.00000;150520.00000;18492
20110920;112500;150520.00000;151045.00000;150480.00000;150975.00000;20131
20110920;113000;150965.00000;151100.00000;150815.00000;150960.00000;16468
20110920;113500;150970.00000;151050.00000;150745.00000;150860.00000;10575
20110920;114000;150860.00000;151195.00000;150670.00000;150825.00000;16197
20110920;114500;150830.00000;151175.00000;150765.00000;151150.00000;14482
20110920;115000;151140.00000;151365.00000;151030.00000;151080.00000;13483
20110920;115500;151080.00000;151240.00000;150970.00000;151065.00000;10720
20110920;120000;151065.00000;151690.00000;151030.00000;151445.00000;25431
20110920;120500;151450.00000;151545.00000;151005.00000;151010.00000;12471
20110920;121000;151010.00000;151200.00000;150955.00000;150990.00000;7922
20110920;121500;150990.00000;151085.00000;150720.00000;150745.00000;10897
20110920;122000;150735.00000;150930.00000;150700.00000;150715.00000;7778
20110920;122500;150735.00000;150860.00000;150610.00000;150835.00000;8950
20110920;123000;150825.00000;151000.00000;150790.00000;150925.00000;6221
20110920;123500;150915.00000;150945.00000;150750.00000;150930.00000;4033
20110920;124000;150925.00000;151125.00000;150830.00000;150920.00000;7878
20110920;124500;150920.00000;150925.00000;150640.00000;150730.00000;4907
20110920;125000;150725.00000;150775.00000;150550.00000;150620.00000;6137
20110920;125500;150615.00000;150645.00000;150355.00000;150470.00000;10532
20110920;130000;150475.00000;150885.00000;150445.00000;150820.00000;10675
20110920;130500;150840.00000;151000.00000;150735.00000;150895.00000;8784
20110920;131000;150880.00000;150930.00000;150555.00000;150625.00000;12196
20110920;131500;150625.00000;150655.00000;150200.00000;150450.00000;16528
20110920;132000;150450.00000;150460.00000;150265.00000;150390.00000;7300
20110920;132500;150395.00000;150660.00000;150295.00000;150525.00000;7554
20110920;133000;150545.00000;150805.00000;150510.00000;150760.00000;8118
20110920;133500;150775.00000;151275.00000;150745.00000;151180.00000;12657
20110920;134000;151180.00000;151650.00000;151115.00000;151520.00000;19194
20110920;134500;151505.00000;151860.00000;151450.00000;151500.00000;16026
20110920;135000;151500.00000;151620.00000;151350.00000;151560.00000;6299
20110920;135500;151550.00000;151595.00000;151430.00000;151495.00000;6995
20110920;140000;151525.00000;151850.00000;151500.00000;151785.00000;7403
20110920;140500;151790.00000;152000.00000;151450.00000;151450.00000;13896
20110920;141000;151450.00000;151540.00000;151255.00000;151405.00000;7397
20110920;141500;151405.00000;151575.00000;151335.00000;151365.00000;4714
20110920;142000;151375.00000;151525.00000;151205.00000;151230.00000;5205
20110920;142500;151230.00000;151430.00000;151160.00000;151385.00000;5688
20110920;143000;151385.00000;151650.00000;151370.00000;151495.00000;6955
20110920;143500;151490.00000;151520.00000;151155.00000;151220.00000;5329
20110920;144000;151220.00000;151285.00000;151100.00000;151145.00000;4787
20110920;144500;151160.00000;151375.00000;151140.00000;151345.00000;4694
20110920;145000;151360.00000;151370.00000;151010.00000;151090.00000;5919
20110920;145500;151090.00000;151150.00000;151010.00000;151150.00000;2866
20110920;150000;151150.00000;151350.00000;151040.00000;151295.00000;5038
20110920;150500;151280.00000;151350.00000;151020.00000;151260.00000;4980
20110920;151000;151255.00000;151550.00000;151220.00000;151540.00000;9758
20110920;151500;151515.00000;151540.00000;151260.00000;151285.00000;4529
20110920;152000;151290.00000;151315.00000;150800.00000;150855.00000;13887
20110920;152500;150865.00000;151025.00000;150715.00000;150945.00000;6714
20110920;153000;150945.00000;150950.00000;150635.00000;150765.00000;6556
20110920;153500;150765.00000;150915.00000;150620.00000;150780.00000;7413
20110920;154000;150765.00000;151220.00000;150760.00000;151135.00000;9379
20110920;154500;151145.00000;151310.00000;151105.00000;151275.00000;6159
20110920;155000;151260.00000;151285.00000;150805.00000;150955.00000;7789
20110920;155500;150970.00000;151195.00000;150880.00000;151160.00000;4346
20110920;160000;151160.00000;151350.00000;151060.00000;151215.00000;6313
20110920;160500;151210.00000;151355.00000;151070.00000;151075.00000;5505
20110920;161000;151080.00000;151410.00000;150975.00000;151100.00000;9243
20110920;161500;151100.00000;151100.00000;150845.00000;150885.00000;6149
20110920;162000;150890.00000;151020.00000;150825.00000;150910.00000;4041
20110920;162500;150895.00000;151040.00000;150800.00000;151015.00000;5564
20110920;163000;151015.00000;151045.00000;150375.00000;150380.00000;22616
20110920;163500;150380.00000;150720.00000;150350.00000;150700.00000;11257
20110920;164000;150700.00000;151390.00000;150660.00000;151050.00000;20126
20110920;164500;151065.00000;151450.00000;150930.00000;151270.00000;14183
20110920;165000;151275.00000;151435.00000;151000.00000;151285.00000;10481
20110920;165500;151285.00000;151425.00000;150705.00000;151050.00000;18773
20110920;170000;151050.00000;151200.00000;150655.00000;150895.00000;19720
20110920;170500;150895.00000;150910.00000;150590.00000;150855.00000;12167
20110920;171000;150870.00000;150950.00000;150725.00000;150785.00000;6065
20110920;171500;150800.00000;150905.00000;150610.00000;150615.00000;6384
20110920;172000;150615.00000;150860.00000;150565.00000;150685.00000;8260
20110920;172500;150680.00000;150780.00000;150520.00000;150725.00000;6339
20110920;173000;150705.00000;150960.00000;150340.00000;150340.00000;17153
20110920;173500;150375.00000;150375.00000;150100.00000;150120.00000;20230
20110920;174000;150130.00000;150160.00000;149890.00000;150085.00000;24419
20110920;174500;150105.00000;150105.00000;149700.00000;149970.00000;18830
20110920;175000;149970.00000;149995.00000;149470.00000;149755.00000;21232
20110920;175500;149765.00000;150050.00000;149655.00000;150005.00000;12846
20110920;180000;150005.00000;150335.00000;149925.00000;150165.00000;16151
20110920;180500;150150.00000;150350.00000;149860.00000;150020.00000;11725
20110920;181000;150025.00000;150315.00000;149770.00000;150310.00000;12721
20110920;181500;150310.00000;150400.00000;150160.00000;150385.00000;12049
20110920;182000;150385.00000;150540.00000;150155.00000;150515.00000;12488
20110920;182500;150500.00000;150855.00000;150450.00000;150785.00000;14216
20110920;183000;150785.00000;151400.00000;150660.00000;151320.00000;21949
20110920;183500;151345.00000;151930.00000;151325.00000;151930.00000;25535
20110920;184000;151915.00000;152375.00000;151890.00000;152125.00000;31837
20110920;190000;152290.00000;152545.00000;152100.00000;152240.00000;10804
20110920;190500;152250.00000;152380.00000;152050.00000;152120.00000;5299
20110920;191000;152125.00000;152265.00000;152060.00000;152185.00000;4722
20110920;191500;152185.00000;152300.00000;151965.00000;152030.00000;7114
20110920;192000;152020.00000;152130.00000;151930.00000;152085.00000;5384
20110920;192500;152065.00000;152230.00000;151940.00000;152130.00000;4419
20110920;193000;152140.00000;152245.00000;151915.00000;152025.00000;5538
20110920;193500;152030.00000;152160.00000;152000.00000;152005.00000;3087
20110920;194000;152010.00000;152050.00000;151830.00000;151875.00000;4844
20110920;194500;151880.00000;152025.00000;151810.00000;152020.00000;3429
20110920;195000;152015.00000;152155.00000;151940.00000;152050.00000;3724
20110920;195500;152050.00000;152245.00000;151990.00000;152170.00000;3427
20110920;200000;152175.00000;152180.00000;151905.00000;151930.00000;3325
20110920;200500;151925.00000;151950.00000;151670.00000;151725.00000;5655
20110920;201000;151740.00000;151785.00000;151665.00000;151735.00000;1970
